Station,Year,Month,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Dhaka,1992,7,0,0,6,37,7,28,0,15,0,2,12,47,0,0,0,4,66,10,2,67,20,12,0,18,0,2,9,9,7,0,6
Dhaka,1993,7,1,15,54,3,0,14,28,4,0,13,4,3,2,2,3,28,23,7,0,18,72,63,18,24,14,0,2,3,0,0,3
Dhaka,1994,7,0,1,9,0,11,0,65,19,0,0,7,0,10,0,0,14,5,3,0,0,8,0,0,1,0,0,0,0,0,0,0
Dhaka,1985,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,1985,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Dhaka,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1986,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Dhaka,1986,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Dhaka,1995,7,0,0,46,20,56,14,15,0,0,7,3,20,3,0,2,3,0,0,0,1,1,7,7,7,1,0,55,40,4,17,25
Dhaka,1996,7,16,18,62,13,0,2,11,0,0,1,1,0,0,0,0,0,1,0,0,0,6,5,0,1,3,0,40,27,9,5,36
Dhaka,1997,7,31,0,17,5,0,6,0,3,8,70,68,17,81,23,0,0,0,0,12,11,33,44,0,0,0,0,17,71,22,1,9
Dhaka,1998,7,0,0,1,6,14,8,8,8,2,1,13,12,49,76,53,60,4,85,19,23,0,38,21,2,3,3,0,0,7,5,0
Dhaka,1999,7,101,11,2,0,0,0,13,0,0,69,48,107,12,2,0,1,1,2,3,84,28,5,0,1,0,6,3,7,8,24,15
Dhaka,2000,7,0,0,0,0,0,0,1,27,6,25,0,0,7,6,7,3,0,1,18,10,11,47,6,11,3,0,8,0,0,0,0
Dhaka,2001,7,40,0,1,0,0,0,0,1,0,1,3,8,11,15,0,0,0,2,0,0,21,4,12,1,12,26,5,4,10,23,2
Dhaka,1986,11,0,0,0,0,0,7,0,0,74,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,1986,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Dhaka,1987,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1987,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Dhaka,1987,3,0,0,0,0,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
Dhaka,2002,7,26,62,0,42,73,4,7,12,0,0,15,0,0,14,0,9,5,6,18,9,12,71,1,0,21,0,0,1,37,0,1
Dhaka,2003,7,22,0,0,5,12,3,8,3,14,0,3,15,7,0,2,1,2,0,0,0,0,0,0,5,8,30,0,4,23,20,4
Dhaka,2004,7,0,2,13,9,14,10,12,18,6,6,0,18,12,0,6,32,5,1,13,60,2,8,0,2,16,6,1,2,2,16,3
Dhaka,2005,7,0,59,101,61,21,18,0,0,0,5,5,16,1,122,33,25,0,0,0,11,28,4,5,2,11,2,0,0,0,5,7
Dhaka,2006,7,2,1,0,8,4,19,58,33,1,22,8,91,0,0,0,0,10,2,8,28,2,2,0,0,0,0,0,12,6,9,5
Dhaka,2007,7,0,18,1,6,6,17,1,19,12,0,18,0,0,0,15,70,25,2,15,16,32,72,136,80,41,27,63,9,48,0,4
Dhaka,2008,7,38,88,1,61,10,3,1,1,1,63,11,56,30,3,28,46,32,4,5,13,59,0,0,0,0,0,3,6,0,0,0
Dhaka,1987,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,1987,12,0,0,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1988,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,30,1,7,0,0,0,,
Dhaka,1988,3,0,38,0,0,0,0,0,0,0,0,0,12,0,0,6,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2009,7,36,29,40,7,0,0,11,2,5,9,4,0,5,0,0,6,1,0,3,0,0,0,2,2,15,0,89,333,17,41,19
Dhaka,2010,7,0,1,19,3,0,16,1,0,6,0,13,2,1,30,1,1,0,0,0,0,0,0,8,0,16,11,0,0,9,20,9
Dhaka,2011,7,35,34,7,0,0,1,1,33,7,0,0,7,9,1,21,1,0,25,21,84,23,32,14,0,0,0,0,0,0,0,0
Dhaka,2012,7,17,7,2,18,29,2,4,0,1,10,1,4,16,6,14,0,0,51,2,2,1,5,5,0,0,0,9,1,18,1,0
Dhaka,2013,7,5,0,0,0,28,0,0,0,0,0,1,0,5,6,3,0,1,1,2,41,11,2,0,1,0,5,29,122,35,3,1
Dhaka,1953,8,43,16,1,2,4,0,18,3,0,10,1,0,27,17,0,0,2,9,29,50,26,1,2,17,9,1,25,8,5,0,0
Dhaka,1954,8,0,2,0,1,1,0,0,3,3,28,0,9,121,1,3,5,5,3,42,47,51,13,13,11,8,6,0,5,51,1,0
Dhaka,1988,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,135,
Dhaka,1988,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1989,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,25,1,0,0,0,0,0,0,0,0,,,
Dhaka,1989,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1955,8,2,0,0,3,6,0,15,1,9,1,1,1,8,20,96,7,10,1,1,24,24,3,3,0,1,0,8,2,0,0,0
Dhaka,1956,8,1,10,5,5,0,0,1,10,0,1,7,10,14,3,29,2,58,83,165,12,2,4,10,51,1,0,0,1,0,4,0
Dhaka,1957,8,16,2,2,0,0,16,2,2,0,0,2,0,8,20,0,0,0,0,0,0,0,5,9,0,2,10,17,9,0,0,3
Dhaka,1958,8,1,5,6,0,137,3,0,0,30,6,1,19,0,4,5,3,3,7,7,0,0,0,0,5,0,0,3,11,5,4,2
Dhaka,1959,8,9,41,15,39,1,2,0,0,0,21,3,5,9,18,17,47,81,26,1,1,0,1,0,5,47,0,2,14,0,8,0
Dhaka,1960,8,2,16,4,19,14,5,7,0,1,1,1,6,0,4,0,15,13,0,0,5,3,0,8,9,1,0,16,5,1,2,31
Dhaka,1961,8,3,6,19,99,30,1,2,30,10,12,1,0,0,0,2,7,0,0,0,2,9,0,4,9,4,4,4,0,22,8,0
Dhaka,1989,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,1989,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
Dhaka,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,12,0,0,14,0,0,,,
Dhaka,1990,3,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,79,42,12,0,2,3,0,0
Dhaka,1962,8,0,0,3,16,4,2,2,1,5,21,37,0,9,17,5,1,3,8,36,66,22,0,4,2,0,0,0,0,7,2,0
Dhaka,1963,8,0,0,42,40,11,0,2,18,1,6,9,14,1,0,0,1,10,0,11,0,0,0,0,0,4,1,8,7,0,0,0
Dhaka,1964,8,0,0,0,0,21,12,0,1,2,0,8,22,5,0,2,6,5,0,3,3,0,5,5,22,4,19,3,3,0,4,0
Dhaka,1965,8,15,7,27,6,12,2,0,9,0,1,71,10,0,135,3,19,7,5,1,0,13,10,15,23,40,9,0,5,31,0,4
Dhaka,1966,8,15,8,5,3,0,9,16,4,1,18,1,7,0,0,0,0,55,11,1,0,1,0,15,1,26,4,1,0,1,2,101
Dhaka,1967,8,31,1,1,2,2,1,90,46,56,51,7,0,1,0,0,0,2,9,4,0,0,3,26,9,17,98,1,0,19,2,25
Dhaka,1968,8,15,22,10,3,4,10,0,8,10,5,1,1,4,6,26,2,2,1,1,0,0,0,35,1,15,23,3,4,0,0,0
Dhaka,1990,11,0,0,0,1,28,6,0,0,0,0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,1990,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1991,1,0,0,2,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1991,2,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Dhaka,1991,3,10,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,4,12,3,0
Dhaka,1969,8,22,31,38,1,10,3,0,0,17,33,54,3,1,34,39,34,22,18,86,8,45,6,13,0,0,0,1,5,16,0,0
Dhaka,1970,8,9,0,0,0,3,8,3,17,2,3,1,7,19,0,1,8,0,41,1,0,30,6,10,1,2,0,1,16,55,24,12
Dhaka,1971,8,8,83,12,18,6,2,0,19,4,15,33,5,8,7,74,44,31,24,37,20,0,0,1,0,2,10,7,30,16,19,5
Dhaka,1972,8,1,0,18,3,3,70,3,76,0,1,1,5,7,7,25,17,22,0,0,0,59,2,11,1,22,3,8,5,0,10,0
Dhaka,1973,8,15,7,0,0,0,19,3,2,1,1,13,33,13,0,0,0,0,12,18,9,40,4,0,0,5,0,7,3,1,32,0
Dhaka,1975,8,0,0,0,3,12,0,0,135,7,4,3,0,0,10,11,0,15,0,0,12,2,3,0,0,1,0,5,50,16,1,17
Dhaka,1976,8,0,6,12,20,11,9,4,6,0,0,0,0,6,49,53,90,33,13,0,0,0,15,0,0,5,3,0,1,2,16,7
Dhaka,1991,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,1991,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,39,33,0,0,0,0
Dhaka,1992,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1992,2,17,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,0,,
Dhaka,1992,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1977,8,7,13,0,0,0,1,5,1,0,0,1,0,0,0,0,4,19,0,0,1,0,1,0,0,0,21,0,2,10,2,4
Dhaka,1978,8,5,0,8,45,9,2,18,1,1,0,0,1,0,85,1,4,0,0,0,9,2,91,4,0,5,6,0,6,0,82,41
Dhaka,1979,8,4,0,1,0,8,21,14,22,53,1,0,0,0,94,72,64,2,2,0,96,12,0,0,16,43,0,0,0,0,0,0
Dhaka,1980,8,1,0,1,1,17,1,7,15,10,2,1,0,0,18,0,1,8,1,0,0,0,4,5,21,1,41,35,35,30,0,13
Dhaka,1981,8,10,3,12,4,0,0,2,19,7,12,0,17,20,17,0,4,0,1,2,9,1,12,19,15,0,0,0,0,0,2,0
Dhaka,1982,8,21,21,77,1,0,0,2,1,37,9,0,25,18,27,1,0,0,3,4,2,5,18,23,28,0,0,0,0,0,23,0
Dhaka,1983,8,1,0,28,133,66,20,8,0,0,1,2,1,0,3,4,6,7,2,2,0,0,1,41,59,25,11,0,0,0,0,16
Dhaka,1992,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,
Dhaka,1992,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1993,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,1,0,0,0,0,0,0,,,
Dhaka,1993,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,1,0,11,52,0,0,0,0
Dhaka,1984,8,6,26,3,1,4,44,27,4,2,0,1,0,3,8,5,10,16,33,2,3,4,5,0,4,42,9,10,14,11,14,0
Dhaka,1985,8,14,1,8,0,0,2,12,19,14,0,1,21,26,0,1,2,9,2,1,2,1,69,21,0,68,11,11,1,0,0,0
Dhaka,1986,8,0,0,2,6,12,8,1,0,28,1,1,12,0,3,10,1,1,0,1,1,18,5,12,7,0,30,5,1,0,5,0
Dhaka,1987,8,128,44,2,0,0,0,1,0,0,0,1,12,0,2,0,0,1,28,0,8,9,31,2,3,9,7,138,30,5,1,0
Dhaka,1988,8,2,0,1,6,3,4,0,0,1,0,6,34,2,10,2,0,3,0,0,2,3,22,20,3,4,0,0,0,40,1,0
Dhaka,1989,8,1,1,1,0,0,0,2,0,1,5,7,8,1,0,0,0,0,1,0,0,0,22,0,0,2,0,0,0,0,7,0
Dhaka,1990,8,0,13,4,36,0,11,14,3,0,0,0,0,0,11,0,20,5,1,0,57,0,7,0,0,0,8,30,6,1,0,0
Dhaka,1993,11,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,1993,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Dhaka,1994,2,3,7,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,16,0,0,0,0,0,,,
Dhaka,1994,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,10,47,21
Dhaka,1991,8,1,9,52,32,14,17,0,0,3,2,0,2,0,2,1,29,3,6,0,0,0,6,12,27,3,53,12,4,1,0,54
Dhaka,1992,8,14,7,7,4,0,1,90,1,4,0,0,0,0,3,0,2,0,0,0,1,3,11,2,9,0,3,8,3,9,0,0
Dhaka,1993,8,0,8,0,4,12,17,3,1,9,38,0,5,6,2,1,0,9,3,1,17,28,35,27,115,68,15,0,8,0,0,0
Dhaka,1994,8,0,3,10,3,5,3,14,1,5,1,12,59,10,13,10,11,0,0,3,3,0,36,5,8,9,0,1,5,0,0,16
Dhaka,1995,8,2,2,0,10,13,22,0,20,3,1,0,0,70,83,36,5,1,0,5,47,7,1,0,0,1,0,12,10,8,0,1
Dhaka,1996,8,42,6,4,17,10,10,28,6,7,7,0,5,0,30,1,1,1,31,6,8,30,53,2,0,0,1,0,0,12,30,13
Dhaka,1997,8,6,0,5,0,22,5,0,4,26,19,21,15,21,17,1,4,0,0,2,0,5,2,2,3,0,0,0,7,16,13,14
Dhaka,1994,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,1994,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1995,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0,0,0,0,15,0,0,0,0,,,
Dhaka,1995,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1998,8,0,0,27,7,12,7,5,5,1,0,18,1,91,117,21,0,8,122,1,5,0,0,0,42,19,10,11,4,0,0,18
Dhaka,1999,8,1,2,0,3,0,3,1,2,3,13,28,0,28,11,6,31,4,0,3,8,1,5,0,0,0,9,32,72,7,3,6
Dhaka,2000,8,4,133,126,3,10,2,0,0,0,1,0,5,4,23,24,0,3,0,1,0,5,0,0,0,0,5,0,5,0,2,3
Dhaka,2001,8,45,0,13,0,12,9,0,5,58,0,4,5,1,5,0,5,2,6,0,10,1,0,4,1,3,10,1,1,0,4,0
Dhaka,2002,8,0,18,20,4,2,0,2,1,1,3,46,14,2,43,3,16,4,17,5,2,0,13,2,1,0,1,9,6,37,0,0
Dhaka,2003,8,2,5,0,0,0,0,0,0,0,4,22,23,67,8,3,0,0,0,18,4,0,9,7,6,1,0,0,0,7,13,3
Dhaka,2004,8,3,0,2,5,22,9,6,0,13,4,1,9,15,8,1,0,0,0,0,9,0,1,0,1,0,31,0,50,0,0,1
Dhaka,1995,11,2,0,0,0,0,0,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,
Dhaka,1995,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Dhaka,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1996,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,14,2,0,,
Dhaka,1996,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,46,0,0,0,0
Dhaka,2005,8,0,0,1,0,13,22,1,4,26,71,22,25,68,1,1,7,19,8,6,2,10,6,12,6,30,0,0,0,0,0,0
Dhaka,2006,8,1,1,0,0,0,35,2,1,4,29,1,0,0,1,4,0,0,1,0,17,34,0,11,6,0,1,0,1,8,8,1
Dhaka,2007,8,38,4,0,0,0,8,3,6,10,0,6,9,4,59,9,37,8,61,0,0,29,11,0,0,119,1,63,0,1,1,18
Dhaka,2008,8,0,4,1,7,2,18,0,0,5,7,65,19,12,8,8,0,5,10,26,48,1,0,0,13,0,0,8,3,39,9,1
Dhaka,2009,8,8,0,14,2,0,4,75,3,12,0,0,0,1,1,0,29,7,5,70,55,5,1,0,78,8,0,13,35,0,0,56
Dhaka,2010,8,14,23,0,0,31,0,2,0,6,0,5,82,1,1,20,6,3,0,0,65,2,9,0,0,21,34,3,5,0,0,7
Dhaka,2011,8,0,0,7,5,2,26,22,9,79,94,15,7,0,11,0,0,32,28,0,5,1,3,12,9,37,3,2,0,0,0,0
Dhaka,1996,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,1996,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Dhaka,1997,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,,,
Dhaka,1997,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,6,0,0,0,0,48,22
Dhaka,2012,8,11,1,0,9,1,2,6,26,16,0,0,2,54,13,2,0,7,0,1,8,34,40,0,2,24,0,0,21,1,1,0
Dhaka,2013,8,4,6,0,17,0,3,20,39,1,1,18,4,4,1,0,30,8,1,0,0,1,11,7,0,0,0,17,5,4,9,1
Dhaka,1953,9,9,0,0,47,2,28,0,0,74,7,1,4,0,67,3,8,8,41,10,0,0,0,0,0,0,5,31,7,0,0,
Dhaka,1954,9,20,9,1,6,0,0,59,0,10,3,0,1,6,***,6,4,3,14,0,0,0,***,24,0,1,0,0,0,0,0,
Dhaka,1955,9,3,1,3,10,3,5,2,4,1,19,19,6,7,10,0,3,10,19,0,0,0,0,0,0,24,0,0,0,0,0,
Dhaka,1956,9,0,0,0,36,0,0,0,21,48,10,8,2,0,0,0,0,0,1,0,11,3,1,0,33,78,34,0,0,0,0,
Dhaka,1957,9,2,7,0,0,1,26,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,1,14,5,67,1,0,0,5,
Dhaka,1997,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,1997,12,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,0,0,0,0,0,0,1,0,0
Dhaka,1998,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,,,
Dhaka,1998,3,0,0,0,0,0,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,30,0,0,0,0,0,13
Dhaka,1958,9,2,10,0,0,0,1,1,26,2,0,1,0,0,1,2,0,0,0,5,0,16,1,0,0,0,0,6,1,16,0,
Dhaka,1959,9,0,0,0,2,0,12,19,17,16,11,11,125,35,0,0,2,2,0,85,21,2,10,61,7,0,4,0,3,0,0,
Dhaka,1960,9,19,9,1,1,4,0,1,0,1,0,1,0,0,7,22,85,3,0,0,0,0,0,0,3,28,19,2,1,23,1,
Dhaka,1961,9,2,7,7,5,0,2,1,0,1,0,3,0,0,0,0,0,28,1,0,0,71,33,21,0,0,0,20,0,17,2,
Dhaka,1962,9,0,0,1,9,12,24,0,9 1,16,1,3,0,44,0,0,1,1,16,2,0,1,96,45,1,0,12,0,0,0,1,
Dhaka,1963,9,0,43,12,6,0,0,0,0,0,0,4,2,13,12,11,0,47,0,23,4,0,22,0,0,0,0,1,0,0,0,
Dhaka,1964,9,17,30,36,26,1,37,1,0,6,0,5,0,0,0,5,11,0,5,0,0,0,17,0,3,1,0,0,68,0,0,
Dhaka,1998,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,11,0,0,0,0,0,0,
Dhaka,1998,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Dhaka,1999,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1965,9,2,1,1,0,1,1,3,18,15,71,1,0,2,7,0,0,10,21,93,3,26,0,0,0,0,19,0,2,3,0,
Dhaka,1966,9,28,8,3,1,48,9,1,11,0,20,59,10,1,7,13,257,0,1,0,1,5,0,0,0,0,0,0,0,0,13,
Dhaka,1967,9,1,8,23,4,0,24,21,12,5,28,0,0,1,0,0,1,14,30,4,0,1,5,8,7,0,0,8,19,21,21,
Dhaka,1968,9,0,0,0,0,11,0,0,2,0,1,0,0,0,2,1,12,26,4,12,0,0,0,0,6,32,9,10,0,0,0,
Dhaka,1969,9,0,0,0,0,3,4,0,1,0,1,14,18,2,6,0,0,6,0,6,26,0,0,0,43,47,22,0,0,2,0,
Dhaka,1970,9,3,19,29,18,3,0,20,0,1,3,16,0,0,34,14,2,0,0,0,11,0,2,1,2,0,0,0,0,21,1,
Dhaka,1971,9,0,0,0,7,2,37,62,22,0,0,1,0,15,0,0,0,0,0,0,0,26,6,11,0,0,3,***,3,6,58,
Dhaka,1999,11,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,1999,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,7,0,0,0,0,1,2,0
Dhaka,2000,2,0,0,0,0,1,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Dhaka,2000,3,0,0,0,0,2,0,0,0,0,0,0,0,54,107,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,1972,9,14,0,0,18,21,0,0,0 *,**,31,0,3,0,0,0,0,3,0,0,0,0,7,3,0,0,3,0,0,0,7,
Dhaka,1973,9,7,0,2,2,7,0,6,2,0,0,0,14,7,0,0,2,8,168,9,0,1,27,57,4,3,0,0,0,0,22,
Dhaka,1975,9,0,5,6,0,1,4,11,4,13,31,1,1,1,0,0,8,143,32,0,8,0,0,0,23,7,5,7,0,0,18,
Dhaka,1976,9,13,0,0,0,0,0,0,0,0,3,0,3,0,34,4,1,15,0,0,0,0,0,0,12,26,2,6,32,12,2,
Dhaka,1977,9,17,21,0,1,0,0,2,0,15,0,0,0,7,11,1,1,6,0,9,0,8,0,0,0,0,0,27,0,0,5,
Dhaka,1978,9,2,11,5,0,1,4,8,0,0,40,7,0,0,0,0,0,0,0,1,5,8,0,0,0,37,50,5,2,1,5,
Dhaka,1979,9,3,0,0,58,1,0,0,0,0,0,40,41,3,0,5,0,0,25,0,0,0,0,0,97,0,0,0,0,103,6,
Dhaka,2000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dhaka,2000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhaka,2001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
Dhaka,2001,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,23,0,1
Dhaka,1980,9,3,0,1,35,27,4,0,1,1,1,47,1,0,0,1,6,26,8,3,2,0,36,20,23,15,0,35,0,0,0,
Dhaka,1981,9,2,72,20,0,2,2,0,0,5,2,81,67,10,8,0,9,0,0,25,4,0,0,0,0,0,1,4,0,6,0,
Dhaka,1982,9,30,0,0,0,18,0,5,1,22,3,23,11,11,22,8,10,0,0,0,0,0,0,0,0,1,0,0,82,10,1,
